q_id,ans
0182390,D
0182392,E
0182670,E
0182910,B
0182911,A
0182950,D
0183190,C
0183191,D
0183192,E
0183360,E
0183361,E
0183362,B
0183500,E
0183501,B
0183502,D
0183580,B
0183581,A
0183660,E
0183661,B
0183801,D
0183802,C
0184121,C
0184261,C
0184420,D
0184421,B
0184422,B
0184441,A
0184621,B
0184622,E
0184761,A
0184762,B
0184800,A
0184801,A
0184802,C
0184851,E
0184852,C
0184900,C
0184901,D
0184902,B
0184911,E
0184912,E
0185190,D
0185191,A
0185192,D
0185250,E
0185251,A
0185311,D
0185341,A
0185342,B
0185630,C
0185631,E
0185751,E
0186540,D
0186660,C
0186880,A
0186881,B
0186882,D
0186990,E
0187282,A
0187370,A
0187702,E
0187812,C
0187830,C
0187941,A
0187942,C
0188242,B
0188332,D
0188372,B
0188411,D
0188412,A
0188640,C
0188641,D
0188642,B
0188741,B
0188930,C
0188960,B
0188961,A
0189030,E
0189032,D
0189180,A
0189181,C
0189280,C
0189281,D
0189282,B
0189751,E
0189752,D
0189820,C
0189821,E
0189822,C
0190250,E
0190252,A
0190280,D
0190281,A
0190282,A
0190321,B
0190360,B
0190361,B
0190421,C
0190470,B
0190471,A
0190790,E
0190791,D
0190871,
0190901,B
0190902,B
0191022,B
0191091,E
0191092,D
0191290,D
0191291,A
0191321,B
0191322,A
0191421,B
0191570,E
0191571,E
0191572,E
0191580,D
0191581,E
0191670,E
0191671,D
0191760,E
0191762,B
0192210,A
0192211,A
0192212,A
0192261,E
0192262,A
0192471,E
0192472,A
0192530,E
0192532,D
0192751,E
0192921,A
0193040,A
0193041,B
0193042,D
0193061,C
0193062,C
0193081,C
0193131,B
0193132,C
0193221,E
0193240,B
0193241,A
0193330,D
0193331,D
0193332,A
0193580,C
0193581,D
0193582,B
0194020,B
0194021,A
0194022,D
0194040,B
0194042,E
0194321,B
0194322,B
0194411,C
0194412,A
0194441,A
0194442,E
0194460,C
0194461,B
0194462,B
0194470,B
0194471,B
0194472,A
0194510,E
0194511,E
0194512,A
0194551,B
0194552,A
0194560,E
0194561,D
0194562,E
0194842,A
0194910,A
0194911,C
0194912,C
0195230,A
0195231,A
0195320,B
0195321,C
0195440,C
0195442,E
0195590,B
0195591,A
0195790,E
0195792,D
0195920,E
0195921,D
0196080,B
0196082,A
0196241,A
0196310,A
0196311,B
0196630,B
0196631,E
0196670,B
0196672,A
0197121,A
0197122,D
0197160,B
0197230,D
0197232,E
0197420,C
0197630,A
0197631,A
0197632,D
0197832,B
0197862,C
0198170,E
0198171,A
0198172,E
0198810,E
0198811,E
0198880,A
0198881,E
0198902,E
0199040,B
0199042,C
0199160,E
0199162,B
0199230,D
0199231,D
0199232,C
0199241,B
0199242,B
0199570,E
0199572,C
0199620,C
0199741,C
0199742,D
0199811,C
0199812,C
0200010,A
0200011,B
0200040,B
0200381,
0200590,A
0200592,C
0200692,E
0200701,A
0201071,C
0201072,C
0201112,E
0201470,D
0201472,D
0201612,B
0201750,B
0201751,E
0201752,A
0201770,B
0201771,D
0201772,A
0201780,B
0201790,D
0201792,A
0202070,B
0202071,A
0202072,C
0202470,E
0202472,B
0202541,E
0202542,D
0202680,B
0202730,E
0202732,
0202760,C
0202762,A
0203050,D
0203052,B
0203070,A
0203330,A
0203332,B
0203340,B
0203342,E
0203420,D
0203422,C
0203492,B
0203711,A
0203810,
0203812,E
0203950,B
0203951,C
0203952,B
0204030,C
0204100,E
0204101,A
0204102,B
0204380,C
0204590,B
0204591,C
0204651,E
0204700,B
0204701,B
0204810,B
0204811,B
0204812,
0204870,C
0204871,D
0204872,A
0205360,D
0205410,A
0205411,E
0205412,E
0205530,B
0205701,E
0205702,B
0205710,D
0205711,B
0205712,C
0205981,E
0205982,D
0206082,A
0206290,D
0206291,B
0206292,E
0206320,A
0206321,C
0206322,A
0206411,B
0206412,D
0206462,A
0206500,B
0206501,E
0206502,D
0206710,B
0206711,D
0207480,B
0207481,B
0207600,C
0207602,A
0207770,A
0207771,C
0207772,A
0207790,A
0207810,D
0207840,A
0207841,D
0207880,B
0207960,D
0207961,B
0207962,C
0208370,B
0208371,B
0208372,D
0209040,B
0209041,C
0209060,B
0209081,A
0209132,A
0209150,A
0209250,A
0209350,B
0209351,B
0209352,C
0209650,D
0209651,C
0209652,D
0209720,C
0209721,B
0209722,A
0209790,C
0209791,A
0209792,D
0209920,C
0209921,
0209922,C
0210011,D
0210012,C
0210230,C
0210232,B
0210290,D
0210291,E
0210360,D
0210361,A
0210362,B
0210460,C
0210462,D
0210601,C
0210602,B
0210880,A
0210881,A
0211470,A
0211610,C
0211611,C
0211641,A
0211642,E
0211671,C
0211980,D
0212020,C
0212021,B
0212022,
0212152,C
0212171,D
0212320,A
0212401,A
0212840,A
0212841,E
0212842,D
0213100,A
0213101,B
0213102,B
0213270,D
0213271,C
0213272,C
0213380,B
0213382,E
0213610,E
0213611,D
0213612,B
0213650,D
0213651,C
0213652,A
0213781,E
0213782,A
0213820,D
0213822,E
0213942,D
0213960,B
0213961,A
0213962,A
0213970,C
0213971,C
0213972,E
0214000,B
0214001,E
0214351,D
0214352,B
0214520,B
0214521,D
0214522,A
0214650,B
0214651,C
0214652,D
0214700,E
0214701,B
0214702,D
0214831,
0214832,E
0214961,A
0214962,E
0214980,A
0214981,D
0214982,D
0215030,C
0215031,E
0215032,B
0215510,C
0215511,D
0215630,D
0215631,C
0215632,D
0215880,A
0215882,E
0215920,E
0215921,
0216041,D
0216042,C
0216131,C
0216132,B
0216140,E
0216141,C
0216142,E
0216390,B
0216410,D
0216411,D
0216412,C
0216441,A
0216442,E
0216451,E
0216710,B
0216711,A
0216860,E
0216861,D
0216880,B
0216881,D
0216882,B
0217110,C
0217111,E
0217112,C
0217460,B
0217462,C
0217640,C
0217641,B
0217760,E
0217761,C
0217790,A
0217791,B
0217792,E
0218391,E
0218791,D
0218792,B
0218890,A
0218891,B
0218892,A
0219030,E
0219031,D
0219032,C
0219051,E
0219191,E
0219192,C
0219241,D
0219711,E
0219712,B
0219890,E
0219892,A
0219930,B
0219931,E
0219932,C
0219940,C
0220021,C
0220041,E
0220510,D
0220511,D
0220512,D
0220720,A
0220721,B
0220722,D
0220852,D
0220900,B
0221030,D
0221120,E
0221122,A
0221131,D
0221180,B
0221290,E
0221291,A
0221292,C
0221581,B
0221672,D
0221680,D
0221682,B
0221760,E
0221761,D
0221910,D
0221911,B
0221912,D
0221920,B
0221921,D
0221960,E
0221961,C
0221990,
0221991,B
0222080,D
0222131,A
0222150,D
0222360,B
0222361,
0222570,C
0222571,A
0222711,D
0223041,D
0223241,A
0223242,C
0223411,B
0223412,B
0223710,D
0223711,A
0223712,D
0223821,C
0223822,D
0223961,D
0223962,A
0224030,B
0224032,A
0224201,E
0224230,B
0224231,B
0224232,A
0224321,C
0224322,E
0224462,A
0224610,B
0224611,D
0224740,C
0224742,C
0224790,E
0224792,E
0224880,A
0224881,D
0224882,C
0224920,
0224921,E
0224980,E
0224982,E
0225630,D
0225890,D
0225961,B
0225990,C
0225991,E
0225992,C
0226212,B
0226230,D
0226232,A
0226260,D
0226261,B
0226281,B
0226461,B
0226491,E
0226560,E
0226561,B
0226600,E
0226601,D
0226671,C
0226710,A
0226712,A
0226800,D
0226901,A
0227050,A
0227242,E
0227470,D
0227471,A
0227472,E
0227552,D
0227591,C
0227750,B
0227751,D
0227752,C
0227931,B
0227971,B
0228010,A
0228012,D
0228020,A
0228160,B
0228190,B
0228340,E
0228341,E
0228342,A
0228420,C
0228500,D
0228502,B
0228610,C
0228611,B
0228612,B
0228701,A
0228741,D
0228742,D
0228920,E
0229290,E
0229350,A
0229630,D
0229790,D
0229791,D
0229792,B
0229830,A
0229831,C
0230170,A
0230172,E
0230230,A
0230331,D
0230340,E
0230510,B
0230840,C
0230841,B
0231170,A
0231171,C
0231210,C
0231211,E
0231212,E
0231261,E
0232000,C
0232001,C
0232002,D
0232010,A
0232011,D
0232012,B
0232301,C
0232471,D
0232472,C
0232512,A
0232720,E
0232721,A
0232722,A
0232940,A
0232941,A
0233090,D
0233091,C
0233201,C
0233202,E
0233510,E
0233512,D
0233590,D
0233592,C
0233690,D
0233691,D
0233800,D
0233801,B
0233802,C
0234060,C
0234061,B
0234110,B
0234112,A
0234461,D
0234462,E
0234481,C
0234890,E
0234891,C
0235752,A
0235792,E
0235840,A
0235841,B
0235842,A
0235851,A
0235870,A
0236232,D
0236561,D
0236562,C
0236600,E
0236711,B
0236960,E
0236961,C
0237090,C
0237312,A
0237410,B
0237510,D
0237511,D
0237512,B
0237541,D
0237742,A
0237812,D
0238020,D
0238022,C
0238071,C
0238212,D
0238400,D
0238401,C
0238790,E
0238792,B
0238930,C
0238931,
0238932,A
0238950,E
0238991,E
0238992,E
0239370,C
0239372,B
0239540,D
0239541,A
0239542,C
0239910,B
0239912,B
0239951,D
0239952,E
0240211,C
0240270,A
0240272,A
0240400,C
0240401,C
0240402,E
0240450,E
0240452,C
0240532,C
0240610,E
0240611,C
0240970,E
0240971,A
0241040,B
0241042,A
0241060,C
0241061,A
0241062,A
0241120,C
0241121,E
0241331,E
0241442,A
0241572,D
0241950,B
0241951,D
0241970,C
0241972,B
0242070,C
0242231,A
0242232,B
0242430,E
0242470,E
0242600,B
0242602,D
0242850,D
0242851,C
0243432,B
0243850,C
0243852,D
0243860,C
0243861,D
0243910,E
0243911,C
0243961,E
0243962,A
0244020,C
0244022,C
0244032,D
0244300,
0244301,E
0244580,E
0244581,D
0244582,E
0244800,A
0244802,C
0244990,A
0244991,E
0244992,B
0245221,D
0245222,E
0245301,B
0245302,C
0245361,B
0245532,D
0245600,D
0245602,A
0245662,C
0245671,E
0245672,C
0246011,E
0246090,E
0246092,E
0246100,C
0246101,D
0246102,E
0246290,B
0246291,E
0246292,A
0246361,B
0246362,E
0246520,E
0246521,C
0246930,C
0246931,B
0247210,B
0247211,B
0247341,A
0247342,E
0247440,E
0247442,C
0247550,C
0247551,D
0247552,B
0247760,C
0247761,D
0247900,A
0247901,E
0247902,C
0248050,A
0248051,B
0248450,D
0248452,A
0248510,B
0248690,E
0248800,B
0248801,C
0248802,E
0249190,C
0249242,C
0249310,C
0249582,D
0249960,B
0249961,D
0249962,D
0250050,A
0250051,D
0250340,B
0250341,B
0250571,A
0250572,C
0250690,C
0250961,D
0250962,A
0251231,D
0251232,C
0251342,B
0251380,C
0251390,D
0251391,B
0251392,D
0251431,E
0251432,E
0251441,E
0251442,
0251580,B
0251581,D
0251582,D
0251651,E
0251652,B
0251810,B
0251812,C
0251910,E
0251911,E
0252020,A
0252021,A
0252022,E
0252160,B
0252161,B
0252162,E
0252280,A
0252281,B
0252282,A
0252440,D
0252441,E
0252442,E
0252521,D
0252522,C
0252821,B
0252822,A
0252860,D
0252861,A
0252862,D
0252930,D
0252932,B
0253162,D
0253580,E
0253581,E
0253582,E
0253602,C
0253780,A
0253781,D
0253782,B
0253861,D
0253862,A
0253931,A
0253932,A
0253941,A
0253942,C
0254240,B
0254242,A
0254531,D
0254532,B
0254571,D
0254572,A
0254670,A
0254671,C
0255080,C
0255081,E
0255082,C
0255171,E
0255172,D
0255210,D
0255212,A
0255291,C
0255500,B
0255501,C
0255511,B
0255600,A
0255930,B
0255931,D
0255951,D
0256542,E
0256602,A
0256680,A
0256682,A
0256850,C
0256851,D
0257081,D
0257171,E
0257172,C
0257430,B
0257471,A
0257472,E
0257481,B
0257482,D
0257510,A
0257512,E
0257580,B
0257582,B
0258041,B
0258042,A
0258071,A
0258072,E
0258090,D
0258120,B
0258121,A
0258122,D
0258460,C
0258462,A
0258640,E
0258641,D
0258642,A
0258962,C
0259552,A
0259721,D
0259840,D
0259841,E
0259842,E
0259902,E
0260252,D
0260260,D
0260262,
0260450,E
0261290,C
0261291,A
0261761,E
0261830,A
0261831,A
0261850,C
0261851,C
0261852,B
0262000,A
0262001,E
0262002,D
0262010,E
0262012,C
0262041,A
0262042,B
0262090,C
0262091,E
0262092,D
0262262,A
0263230,C
0263232,B
0263480,A
0263481,B
0263482,D
0263630,B
0263710,E
0263711,A
0263740,D
0263741,A
0263742,C
0263780,D
0263781,E
0263782,A
0263860,A
0263861,E
0263862,E
0263930,D
0263931,C
0263932,A
0263980,A
0263981,A
0263982,A
0264130,A
0264131,B
0264132,A
0264300,A
0264301,B
0264302,A
0264322,E
0264450,A
0264451,A
0264481,C
0264720,A
0264721,C
0265010,A
0265012,A
0265070,C
0265122,B
0265181,C
0265220,E
0265221,C
0265340,B
0265341,A
0265471,C
0265472,D
0265600,B
0265640,
0265641,B
0265642,E
0265731,E
0265732,D
0265840,A
0265841,
0266090,
0266091,E
0266110,C
0266111,A
0266112,E
0266171,C
0266220,A
0266221,A
0266222,D
0266240,D
0266242,B
0266300,D
0266302,E
0266400,D
0266401,B
0266402,D
0266540,E
0266650,B
0266651,E
0266700,D
0266702,C
0266710,A
0266711,B
0266712,E
0266760,E
0266900,E
0266901,E
0266970,B
0266971,A
0266972,A
0267300,C
0267301,A
0267302,C
0267310,E
0267311,B
0267340,A
0267341,B
0267350,D
0267351,A
0267620,B
0267621,B
0267650,
0267670,A
0267680,B
0267990,D
0268020,A
0268030,C
0268170,A
0268171,E
0268281,C
0268790,C
0269070,D
0269080,B
0269260,E
0269261,C
0269262,B
0269410,E
0269411,C
0269421,D
0269460,B
0269670,E
0269671,D
0269820,A
0269821,C
0269822,E
0269920,E
0269921,D
0270090,A
0270091,B
0270092,B
0270170,D
0270171,C
0270321,A
0270650,E
0270651,A
0270652,D
0270750,B
0270751,D
0270752,A
0271460,E
0271860,B
0271861,B
0271862,B
0272080,A
0272081,E
0272082,D
0272212,C
0272261,B
0272262,D
0272350,E
0272351,A
0272352,B
0272460,C
0272462,A
0272720,E
0272850,C
0272970,C
0272972,D
0273261,D
0273262,D
0273530,B
0273531,A
0273712,A
0273900,B
0273902,A
0274331,E
0274380,B
0274381,B
0274382,E
0274401,A
0274410,A
0274411,D
0274412,C
0274632,B
0274760,B
0274780,D
0274840,C
0274841,D
0274842,A
0274930,A
0275170,B
0275172,A
0275280,E
0275281,C
0275282,A
0275301,C
0275640,E
0275641,A
0275650,D
0275651,D
0275652,E
0275690,C
0275691,A
0275692,E
0275701,A
0275702,A
0275780,C
0275781,B
0275782,C
0275850,D
0275851,D
0275852,A
0276090,E
0276092,A
0276100,D
0276101,D
0276102,A
0276110,B
0276112,E
0276170,C
0276171,C
0276172,A
0276200,E
0276201,D
0276202,E
0276421,E
0276422,B
0276482,E
0276560,D
0276561,B
0276562,D
0276580,A
0276582,B
0276620,A
0276960,C
0276962,B
0277170,E
0277171,A
0277310,D
0277550,E
0277561,E
0277680,A
0277781,A
0277782,E
0277870,E
0277872,E
0277890,B
0277891,B
0277892,D
0278050,A
0278051,C
0278052,C
0278421,D
0278422,D
0278710,D
0278711,A
0278712,E
0278742,D
0278970,A
0278972,B
0279170,D
0279171,D
0279172,C
0279320,
0279321,D
0279322,B
0279350,A
0279351,A
0279352,A
0279461,B
0279692,A
0279721,A
0279750,D
0279751,E
0279752,C
0279820,D
0279821,A
0280022,B
0280220,B
0280221,C
0280222,E
0280390,C
0280391,B
0280710,B
0280711,C
0281142,B
0281152,D
0281340,C
0281341,B
0281562,E
0281570,E
0281740,C
0281741,D
0281742,B
0281920,C
0281940,D
0282090,D
0282092,E
0282361,D
0282362,D
0282391,C
0282460,D
0282461,A
0282462,E
0282730,C
0282731,A
0282732,C
0282850,C
0282851,B
0282852,D
0282901,C
0282902,D
0282930,E
0283430,A
0283431,E
0283432,E
0283591,A
0283770,A
0283771,B
0283772,B
0283780,D
0283891,E
0283892,B
0284490,E
0284492,C
0284520,C
0284521,D
0284561,B
0284630,B
0284632,E
0285060,C
0285061,A
0285062,C
0285080,C
0285081,A
0285082,B
0285260,A
0285261,D
0285321,A
0285351,E
0285352,C
0285400,A
0285401,C
0285402,E
0285821,E
0286490,E
0286491,D
0286551,E
0286552,D
0286711,D
0286712,B
0286750,D
0286752,B
0286760,B
0286761,A
0286820,C
0286822,C
0286880,D
0286881,D
0286922,E
0287130,A
0287142,B
0287191,D
0287192,B
0287380,A
0287381,E
0287580,A
0287902,E
0288092,C
0288200,D
0288260,E
0288262,A
0288422,C
0288501,A
0288502,C
0288640,C
0288641,E
0288642,C
0288720,C
0288722,D
0288740,C
0288810,A
0288811,A
0288812,D
0288852,A
0289030,E
0289031,C
0289032,D
0289570,A
0289572,A
0289781,C
0289820,A
0289821,B
0289930,B
0289931,A
0289932,E
0289940,A
0289980,D
0289982,A
0290190,C
0290191,E
0290192,D
0290200,D
0290202,A
0290450,D
0290560,B
0290561,C
0290562,A
0290591,
0290800,C
0290940,B
0290941,E
0290942,C
0291250,D
0291251,A
0291252,E
0291360,B
0291362,C
0291380,D
0291382,A
0291602,E
0291870,A
0291872,D
0292241,E
0292242,D
0292520,D
0292522,E
0292530,C
0292531,A
0292532,
0293061,E
0293062,B
0293081,D
0293082,B
0293411,D
0293412,D
0293461,B
0293572,E
0293580,D
0293700,B
0293702,B
0293930,C
0293932,E
0293970,B
0293972,A
0294301,B
0294302,E
0294311,B
0294312,B
0294372,D
0294440,A
0294441,B
0294490,E
0294491,B
0294650,A
0294651,A
0294720,A
0294722,A
0294840,B
0294841,D
0294842,A
0295211,E
0295241,D
0295242,B
0295580,E
0295581,C
0295582,D
0295632,A
0295730,E
0295732,A
0295770,A
0295772,A
0295870,E
0295872,C
0295930,A
0295932,C
0295940,
0295960,D
0295962,C
0296400,D
0296402,A
0296480,B
0296482,A
0296560,A
0296561,A
0296562,A
0296750,E
0296751,D
0296752,D
0296800,A
0296802,A
0297930,D
0297931,D
0297932,A
0298331,E
0298381,A
0298382,E
0298520,B
0298861,C
0299130,E
0299131,E
0299132,B
0299340,E
0299341,E
0299342,D
0299840,D
0299842,D
0299941,B
0299942,C
0300120,B
0300121,D
0300122,E
0300340,D
0300441,A
0300491,D
0300621,E
0300622,B
0300662,B
0300801,B
0300802,C
0301430,C
0301431,A
0301560,D
0301561,B
0301562,C
0301981,E
0302100,D
0302131,D
0302220,B
0302541,B
0302542,B
0302552,D
0302671,E
0302672,A
0302700,A
0302701,D
0302902,E
0303470,A
0303472,E
0303530,C
0303532,C
0303560,C
0303610,E
0303830,E
0303831,C
0304030,E
0304032,C
0304070,C
0304072,E
0304130,B
0304132,C
0304230,B
0304231,A
0304320,D
0304322,B
0304472,E
0304480,B
0304482,D
0304550,E
0304552,C
0304650,B
0304652,C
0304701,B
0304702,A
0304782,D
0304941,E
0304942,D
0305040,E
0305292,C
0305341,A
0305342,A
0305492,B
0305950,E
0305952,C
0306070,A
0306110,D
0306112,A
0306451,B
0306452,B
0306572,D
0306670,C
0306671,A
0306672,C
0306681,A
0306750,C
0306751,A
0306752,C
0306851,D
0306852,A
0307060,C
0307061,
0307070,C
0307192,D
0307850,B
0307851,D
0307852,E
0307931,E
0307932,A
0307960,C
0307962,C
0308280,C
0308281,C
0308430,A
0308431,D
0308950,C
0309250,D
0309310,A
0309311,D
0309320,B
0309321,E
0309540,D
0309541,C
0309542,A
0309581,E
0309920,A
0309922,D
0309980,A
0309981,A
0309982,C
0310001,B
0310002,C
0310162,A
0310191,A
0310240,E
0310242,B
0310411,D
0310412,E
0310500,E
0310920,E
0310922,A
0310931,C
0311060,A
0311061,A
0311131,D
0311132,E
0311210,B
0311211,C
0311212,A
0311511,A
0311641,B
0311642,B
0311760,D
0312400,A
0312401,C
0312402,A
0312480,B
0312481,D
0312482,A
0312551,D
0312690,B
0312691,B
0312692,B
0312800,A
0312802,C
0312810,B
0312960,B
0312962,E
0313220,B
0313222,E
0313332,A
0313390,D
0313392,E
0313451,C
0313680,E
0313901,D
0313920,B
0313921,
0313922,D
0314422,C
0314460,A
0314712,E
0314811,E
0315191,B
0315192,A
0315211,E
0315212,E
0315420,E
0315422,D
0315661,D
0315690,A
0315691,E
0315961,E
0315971,B
0315992,D
0316010,A
0316011,E
0316060,B
0316201,D
0316250,A
0316252,C
0316500,E
0316501,B
0316600,C
0316670,D
0316990,C
0317110,A
0317112,C
0317170,D
0317350,E
0317351,B
0317352,D
0317360,A
0317361,C
0317362,A
0317450,E
0317451,A
0317452,A
0317470,D
0317471,B
0317480,A
0317491,D
0317492,B
0317730,A
0317731,B
0317960,E
0317961,B
0317962,B
0318172,D
0318291,A
0318780,D
0318781,D
0318782,D
0318820,B
0318821,A
0318930,E
0318931,C
0318932,C
0319651,D
0319652,D
0319710,A
0319711,A
0319712,C
0319800,C
0319801,B
0319811,D
0319812,B
0319830,C
0319832,A
0319840,C
0319841,E
0319930,A
0319931,C
0320010,C
0320380,A
0320381,E
0320390,B
0320392,E
0320541,C
0320542,C
0320560,E
0320561,E
0320562,A
0320810,D
0320811,
0320812,C
0320820,B
0320821,A
0320822,C
0321020,C
0321240,A
0321241,D
0321510,B
0321900,A
0321901,A
0321902,B
0321930,D
0321931,D
0321932,D
0322031,D
0322032,E
0322582,D
0322841,A
0322850,A
0323220,C
0323221,C
0323222,B
0323310,B
0323311,E
0323620,D
0323621,E
0323750,B
0323751,A
0323752,D
0323911,B
0323912,A
0324000,E
0324160,C
0324161,A
0324162,B
0324561,C
0324562,E
0324641,A
0324642,D
0325101,A
0325102,E
0325240,B
0325241,E
0325381,D
0325382,C
0325492,C
0325702,B
0325770,D
0325771,C
0325772,
0325870,D
0325871,E
0325872,D
0325970,B
0325971,A
0325972,C
0326091,A
0326092,D
0326100,A
0326101,A
0326102,B
0326250,B
0326251,A
0326252,A
0326450,A
0326451,A
0326452,B
0326480,D
0326481,A
0326482,C
0326561,E
0326562,E
0326771,C
0326772,C
0326821,C
0326822,B
0327031,B
0327081,D
0327082,A
0327120,A
0327121,B
0327122,E
0327150,E
0327152,E
0327242,E
0327600,A
0327601,E
0327660,C
0327662,B
0327770,A
0327772,
0328170,D
0328171,A
0328610,A
0328870,B
0328871,A
0328872,E
0328880,A
0328881,D
0328921,E
0328922,B
0329010,B
0329011,C
0329012,B
0329070,D
0329071,D
0329090,C
0329091,C
0329320,A
0329321,B
0329411,D
0329442,B
0329472,B
0329522,C
0329602,A
0329642,E
0329651,C
0329652,D
0329901,A
0329902,B
0329920,C
0329921,A
0330050,E
0330051,A
0330052,C
0330060,A
0330061,A
0330082,D
0330520,D
0330521,A
0330522,B
0330610,E
0330660,B
0330661,D
0331040,C
0331041,B
0331090,D
0331091,A
0331141,B
0331160,E
0331162,A
0331230,B
0331231,C
0331232,B
0331311,D
0331312,D
0331440,C
0331442,
0331581,A
0331582,C
0332080,A
0332082,E
0332161,C
0332162,C
0332210,C
0332211,E
0332430,D
0332431,D
0332432,C
0332700,A
0332701,A
0332702,B
0333250,C
0333251,B
0333451,B
0333680,D
0333682,B
0333720,D
0333721,E
0333722,D
0333770,D
0334051,B
0334220,A
0334221,D
0334890,E
0334990,D
0334991,B
0334992,E
0335320,E
0335540,C
0335541,A
0335542,C
0335610,E
0335612,D
0336261,D
0336262,D
0336380,A
0336381,C
0336382,A
0336450,B
0336470,C
0336500,D
0336501,C
0336520,D
0336521,E
0336522,D
0336720,E
0336721,A
0336722,A
0336830,E
0336831,E
0336832,B
0336971,A
0336972,C
0337072,C
0337170,C
0337172,E
0337312,E
0337531,E
0337592,B
0337980,A
0337981,E
0338021,B
0338022,E
0338151,D
0338301,A
0338350,C
0338351,C
0338541,D
0338542,E
0338710,E
0338820,B
0338822,D
0339000,B
0339001,A
0339040,D
0339041,E
0339042,D
0339092,A
0339240,C
0339241,A
0339311,B
0339390,C
0339391,D
0339392,B
0339582,D
0339790,E
0339791,A
0339900,A
0339940,A
0339941,B
0340150,C
0340152,B
0340200,A
0340201,B
0340560,E
0340562,E
0340710,
0340711,C
0340712,C
0340800,B
0340802,C
0340890,C
0340892,E
0340962,C
0341141,B
0341150,
0341210,A
0341211,
0341260,B
0341370,D
0341372,C
0341391,C
0341410,C
0341670,E
0341801,E
0341802,B
0341831,C
0341832,D
0341932,A
0341961,A
0341962,E
0342050,A
0342051,A
0342121,A
0342140,C
0342142,A
0342221,E
0342341,C
0342571,C
0342572,A
0342990,C
0342991,D
0343210,D
0343211,D
0343212,C
0343720,C
0343721,B
0344180,D
0344181,A
0344381,E
0344450,A
0344451,D
0344520,D
0344550,B
0344641,E
0344642,A
0344710,C
0344711,E
0344740,A
0344820,C
0344821,C
0344822,
0344831,A
0344832,B
0345000,C
0345002,D
0345080,B
0345081,D
0345082,B
0345200,B
0345220,A
0345221,A
0345222,C
0345240,D
0345350,B
0345352,B
0345671,B
0345710,B
0345712,C
0345800,E
0345801,C
0345820,B
0345970,A
0345972,D
0346170,D
0346172,E
0346570,C
0346572,C
0346620,
0346621,C
0346622,A
0346840,D
0346841,B
0346890,E
0346891,D
0346892,D
0346910,C
0346911,D
0346912,A
0347080,E
0347081,D
0347082,E
0347492,E
0347570,A
0347571,E
0347572,D
0347600,E
0347601,B
0347730,B
0347731,D
0347860,D
0347861,D
0348080,D
0348081,D
0348082,E
0348110,B
0348111,A
0348112,E
0348181,B
0348182,E
0348200,D
0348201,D
0348202,D
0348261,C
0348262,E
0348300,C
0348302,C
0348470,D
0348471,C
0348472,D
0348660,A
0348690,C
0348730,C
0348731,D
0348732,B
0348740,C
0348772,B
0348921,D
0348922,D
0349001,D
0349040,D
0349041,C
0349042,D
0349150,E
0349151,A
0349152,B
0349300,A
0349302,A
0349501,B
0349932,D
0350490,C
0350491,B
0350620,C
0350621,D
0350740,E
0350760,A
0350762,D
0351050,D
0351051,D
0351461,B
0351462,B
0351481,B
0351482,B
0351601,E
0351602,C
0351762,B
0351950,B
0351951,A
0351952,E
0351970,B
0351971,D
0351972,D
0352062,C
0352100,A
0352101,D
0352102,A
0352690,D
0352692,C
0352792,D
0352820,A
0352822,D
0353130,B
0353131,A
0353262,A
0353280,D
